value_max_1,value_max_2,value_max_3,value_mean_1,value_mean_2,value_mean_3
0.47841373085975647,0.8620373010635376,0.17623844742774963,0.4643096327781677,0.6249668598175049,0.27185818552970886
0.5267497301101685,0.8902819752693176,0.07501941174268723,0.49943989515304565,0.7026315927505493,0.2302074134349823
0.5833367705345154,0.8227838277816772,0.10597355663776398,0.5361227989196777,0.6882772445678711,0.192660853266716
0.5959882736206055,0.8136633038520813,0.08026143908500671,0.5552291870117188,0.7254794836044312,0.16295316815376282
0.6426724195480347,0.7981477379798889,0.05259672924876213,0.5796194076538086,0.7341269254684448,0.12870433926582336
0.6509522199630737,0.8215441107749939,0.04221989959478378,0.603889524936676,0.733624279499054,0.10495223850011826
0.692869246006012,0.8473455309867859,0.05245426669716835,0.6292905807495117,0.7431575059890747,0.09774129092693329
0.6970442533493042,0.8816313743591309,0.024945728480815887,0.6238425374031067,0.8270392417907715,0.06739317625761032
0.7055803537368774,0.8491470217704773,0.04653357341885567,0.6632703542709351,0.7649182081222534,0.06521791964769363
0.7123152613639832,0.8141036629676819,0.025461014360189438,0.6974136829376221,0.6713651418685913,0.04938338324427605
0.7341058254241943,0.8085582852363586,0.027211200445890427,0.695833146572113,0.7139087915420532,0.0483819805085659
0.7309409976005554,0.8621453642845154,0.013025828637182713,0.6961541771888733,0.7679816484451294,0.03943631052970886
0.7321962714195251,0.8786985278129578,0.01577199622988701,0.6950175762176514,0.8388535976409912,0.03968223184347153
0.7179136276245117,0.9113134145736694,0.025326425209641457,0.6948509812355042,0.8420491218566895,0.03785775601863861
0.7227487564086914,0.8529573678970337,0.02151559479534626,0.7088415622711182,0.7825276851654053,0.03736496344208717
0.7201290130615234,0.8880868554115295,0.020611297339200974,0.7071995735168457,0.8215672373771667,0.030603138729929924
0.7420223951339722,0.8511921763420105,0.0178989190608263,0.7209566235542297,0.7839592099189758,0.0315779373049736
0.7146615982055664,0.8970779180526733,0.024351656436920166,0.717688798904419,0.80634605884552,0.03481874614953995
0.7359085083007812,0.8657385110855103,0.015284535475075245,0.7205125093460083,0.8142240047454834,0.030057843774557114
0.7383162975311279,0.8720569610595703,0.014687448740005493,0.7242432832717896,0.8036755919456482,0.026629649102687836
0.7566040754318237,0.8197416663169861,0.024181216955184937,0.7388136386871338,0.7566553354263306,0.02652091532945633
0.7158292531967163,0.8800617456436157,0.01603773795068264,0.724758505821228,0.7970560789108276,0.028048455715179443
0.7505961656570435,0.8359265923500061,0.01844315230846405,0.729831337928772,0.782721757888794,0.026893921196460724
0.75862056016922,0.8434440493583679,0.019421182572841644,0.740567147731781,0.7841338515281677,0.02721736952662468
0.72226881980896,0.8509253859519958,0.019631896167993546,0.7366112470626831,0.7215136289596558,0.027020324021577835
0.7693512439727783,0.7877258658409119,0.012944528833031654,0.7497583627700806,0.7260761260986328,0.023245345801115036
0.7536977529525757,0.8469862937927246,0.01072534266859293,0.7395402193069458,0.7853288054466248,0.0232064388692379
0.7287029027938843,0.9017399549484253,0.0179625004529953,0.7191965579986572,0.8589893579483032,0.026464704424142838
0.7541943192481995,0.8235087990760803,0.014061860740184784,0.7354685068130493,0.7791959643363953,0.023426327854394913
0.756973385810852,0.8482056260108948,0.0165595430880785,0.7385308742523193,0.7916537523269653,0.024990975856781006
0.7221898436546326,0.8873006701469421,0.019989697262644768,0.7360261678695679,0.8001366853713989,0.024889938533306122
0.7476340532302856,0.8778952956199646,0.013795909471809864,0.741058886051178,0.8257448077201843,0.020345650613307953
0.7466650605201721,0.8982469439506531,0.010871851816773415,0.7244938015937805,0.8847876787185669,0.019461996853351593
0.7631436586380005,0.8676949739456177,0.012425452470779419,0.7479341626167297,0.8096212148666382,0.018150947988033295
0.7516963481903076,0.8526994585990906,0.017526298761367798,0.7537350654602051,0.7800121903419495,0.019578564912080765
0.740557849407196,0.9039808511734009,0.012976931408047676,0.7462481260299683,0.8511637449264526,0.016264133155345917
0.7751040458679199,0.8570364117622375,0.00977611355483532,0.7624001502990723,0.8233010172843933,0.01769201084971428
0.7806545495986938,0.8651174902915955,0.009206942282617092,0.7707716226577759,0.8230358362197876,0.013264678418636322
0.7841122150421143,0.8520076870918274,0.010789146646857262,0.7769858837127686,0.8146491050720215,0.012856151908636093
0.7685083746910095,0.8797245025634766,0.012857621535658836,0.7856160402297974,0.8124457001686096,0.011972245760262012
0.7814561724662781,0.8608781099319458,0.011243664659559727,0.7922718524932861,0.7798848748207092,0.013414930552244186
